index,dataset,model,dropout,optim,lr,lr_scheduler,init,transform,noise_type,np,ns,folds,done,epochs,valid,test_acc,train_loss,validation_loss
812e086fcfb,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
410cdb82aa5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
f66c31236c8,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
5953e85128b,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
ccb79ecc7c0,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
a61c525aa20,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
db7213ecfb7,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
49ebb12528f,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
931c86c1783,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
663d6e9cea7,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
715ee06dd14,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
c50407a9c53,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
00ceb4068a7,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
83cf8dbbd5d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
1f0b631cbef,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
5831b176bce,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
74b9956f43d,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
c753eb806d5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
af88a9e41a0,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
88c0e718a75,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
2ce27fa7074,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
bd1264f896b,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
ea366a6b0ef,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
7b17e7a6e7e,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
58441f22963,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
0b65f111969,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
887fbbf5ae6,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
60b568c04d1,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
6e932879793,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
891c2ac685f,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
083647ffbc7,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
699f6620d17,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
943aba487c6,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
067837d2b24,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
c340ccdbc64,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
fd9dc977a1d,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
62093a0d758,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
5994b3cb9fb,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
8eaa6991efa,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
5699f19f4cc,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
b42c8664399,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
2fbb0a006be,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
b8672ad3aea,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
d74a3a45aec,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
87a08ebeda6,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
85260f95b0e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
fdc76dafa84,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
d7449e7698c,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
3929ac8bab5,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
486a611684f,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
653f1c4d70d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
d7c4c15b564,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
0507c8f4ff5,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
416b1743263,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
ecf58af7315,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
27dbd9c1da1,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
892db5b864a,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
48f1fd116cf,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
43f27e2b12c,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
10a2571ffa4,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
242dd1a5eb3,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
fbab8cc753d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
e2b694005b3,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
10d9ad6de57,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
5c8c4511666,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
9efaeab642e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
0fa98003533,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
55d0c5cbbdd,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
3d49920bb77,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
f9cddaf59d7,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
fb90853ab0e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
224eff6c2db,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
81c40c32433,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
1cea538d39d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
694e9e23993,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
e63491db4b2,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
0f00c103e1a,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
606e3724392,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
19e573f027d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
575c0055a95,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
36469fdf649,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
11947753c1a,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
2a96ea94dad,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
9067930ef09,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
bc7e0ea01d2,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
3b12ec0e43f,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
ef28b2629cb,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
6c4e8278815,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
b8bcb45ed15,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
b2806f109b5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
1de3b57cd4d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
5b85cfe63fa,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
d35cfc1a0f7,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
d9fcece1993,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
d061f5ae574,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
026f236a344,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
a99e441cc98,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
6f4b74535a0,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
e7807c8f423,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
02fb40c4d61,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
a0b0731102b,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
b3cba371e07,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
72440a2524e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
731b6cbaa52,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
b38b1a14f02,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
cb698392b73,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
ebec3ca7f1a,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
d1c88cf40b6,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
7c00d69fea1,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
07532d81415,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
a1b112f9c79,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
d4d40167b80,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
1002b42dacd,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
0e441009e00,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
c846d8bd2e0,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
411feddf7ed,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
2b68b045836,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
e43561b1e8b,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
0ca0cc35fff,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
cc53346dc3c,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
71d9f83b2f1,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
8b056bec020,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
ee7239b03f1,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
dc26fdcaf41,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
994931c96ea,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
08f666c89c5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
98e49e789b2,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
dd94802a79e,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
bbbe798da59,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
6aad455685e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
9dfb7e23b4b,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
e1c9934069e,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
1f039287b83,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
09c5568bb53,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
805dbc5b39d,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
a68b7111daa,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
5119cc8d3e6,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
42621d3efcb,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
7c3f8f33aa7,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
64ebd5c01f8,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
ba19801195e,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
bea0e735ac2,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
825a449484c,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
e1c0f1d9e0c,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
5533a56d735,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
7d4b447945f,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
4c69400f247,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
ad4343a2bdf,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
7e1fc016d90,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
8bc5acd10ff,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
29df9a4985e,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
6e00c5c91f7,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
ec5a644b3bf,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
438f541d67a,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
90161511fcd,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
267524b0d62,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
d079feb9f7f,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
0dcf3e302f9,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
23a7d7377cf,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
b8c12e38cac,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
833440977b9,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
19d576fe1d3,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
109b284cbd5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
0a40e13f0f3,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
afc46e54d24,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
90b239fa844,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
4308cbe09bb,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
7f13338da13,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
cdf7175002c,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
de398c1a136,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
b00376d0d10,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
eb96e5b2fe1,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
f7466279f24,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
d5ae532fe66,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
87446451e39,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
31eaff0349f,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
bb83aa381ff,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
41e0210e46a,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
81bf13a6db5,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
77ca4fb41ce,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
56912650bfd,mnist,resnet18,drp=0,adam,lr=0.001,reduceLR,kaiming_normal,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
b57620740e0,mnist,resnet18,drp=0.3,adam,lr=0.001,reduceLR,kaiming_normal,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
